punteggio,prestazione,vento,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
,17.4,+2.4,17.40,e,BOLZONELLO Sebastiano,2002,CM,ANA ATL.FELTRE,4 se- 3,Vicenza,2017-06-04,https://www.fidal.it/atleta/BOLZONELLO-Sebastiano/eKmRlJaocWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,18.05,,17.8,m,BOLZONELLO Sebastiano,2002,CM,ANA ATL.FELTRE,3 su- 1,Belluno,2017-04-30,https://www.fidal.it/atleta/BOLZONELLO-Sebastiano/eKmRlJaocWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,18.45,,18.2,m,GRIS Matteo,2002,CM,ANA ATL.FELTRE,2 se- 4,Belluno,2017-07-02,https://www.fidal.it/atleta/GRIS-Matteo/eKmRlJWibGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,22.15,,21.9,m,POSSAMAI Alberto,2003,CM,ANA ATL.FELTRE,4 se- 4,Belluno,2017-07-02,https://www.fidal.it/atleta/POSSAMAI-Alberto/eKmRlJeka2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.95,,16.7,m,CRIVELLER Marco,2003,CM,ANA ATL.FELTRE,1 se- 3,Valesella,2018-05-19,https://www.fidal.it/atleta/CRIVELLER-Marco/eKmRlJWlb2Y%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,20.15,,19.9,m,ANDREAZZA Manuel,2004,CM,ANA ATL.FELTRE,3 se- 2,Longarone,2018-06-23,https://www.fidal.it/atleta/ANDREAZZA-Manuel/eKmRlJifa2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.75,,15.5,m,SCOPEL Simone,2006,CM,ANA ATL.FELTRE,3 se- 1,Pederobba,2020-09-27,https://www.fidal.it/atleta/SCOPEL-Simone/eKmRlJeocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.15,,15.9,m,SCOPEL Simone,2006,CM,ANA ATL.FELTRE,3 su- 1,Vallesella,2020-07-23,https://www.fidal.it/atleta/SCOPEL-Simone/eKmRlJeocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.25,-1.5,16.25,e,SCOPEL Simone,2006,CM,ANA ATL.FELTRE,2 se- 3,Vittorio Veneto,2020-09-20,https://www.fidal.it/atleta/SCOPEL-Simone/eKmRlJeocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,14.49,+1.0,14.49,e,SCOPEL Simone,2006,CM,ANA ATL.FELTRE,2 se- 1,Vittorio Veneto,2021-09-19,https://www.fidal.it/atleta/SCOPEL-Simone/eKmRlJeocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,14.65,,14.4,m,SCOPEL Simone,2006,CM,ANA ATL.FELTRE,1 se- 1,Alpago,2021-05-29,https://www.fidal.it/atleta/SCOPEL-Simone/eKmRlJeocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,14.8,-1.0,14.80,e,SCOPEL Simone,2006,CM,ANA ATL.FELTRE,4 se- 3,Majano,2021-09-04,https://www.fidal.it/atleta/SCOPEL-Simone/eKmRlJeocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,14.87,+1.0,14.87,e,SCOPEL Simone,2006,CM,ANA ATL.FELTRE,4 fi- 2,Parma,2021-10-02,https://www.fidal.it/atleta/SCOPEL-Simone/eKmRlJeocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.12,+0.9,15.12,e,SCOPEL Simone,2006,CM,ANA ATL.FELTRE,5 ba- 2,Parma,2021-10-02,https://www.fidal.it/atleta/SCOPEL-Simone/eKmRlJeocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.29,,15.29,e,SCOPEL Simone,2006,CM,ANA ATL.FELTRE,2 su- 1,Agordo,2021-04-25,https://www.fidal.it/atleta/SCOPEL-Simone/eKmRlJeocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.45,,15.2,m,SCOPEL Simone,2006,CM,ANA ATL.FELTRE,2 se- 1,San Biagio Di Callalta,2021-05-23,https://www.fidal.it/atleta/SCOPEL-Simone/eKmRlJeocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.45,,15.2,m,SCOPEL Simone,2006,CM,ANA ATL.FELTRE,1 su- 1,Domegge Di Cadore,2021-07-10,https://www.fidal.it/atleta/SCOPEL-Simone/eKmRlJeocGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,18.65,,18.4,m,SCOPEL Nicola,2008,CM,ANA ATL.FELTRE,2 su- 1,Alpago,2022-05-14,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,18.85,,18.6,m,BELLUS Riccardo,2008,CM,ANA ATL.FELTRE,1 se- 3,Alpago,2022-06-18,https://www.fidal.it/atleta/BELLUS-Riccardo/eKmRlJekamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,18.85,,18.6,m,BALDISSERI Pietro,2008,CM,ANA ATL.FELTRE,2 se- 1,Alpago,2022-06-18,https://www.fidal.it/atleta/BALDISSERI-Pietro/eKmRlJeocGc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,19.25,,19.0,m,SCOPEL Nicola,2008,CM,ANA ATL.FELTRE,2 su- 1,Domegge Di Cadore,2022-04-30,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,21.25,,21.0,m,PETITTO Leonardo,2008,CM,ANA ATL.FELTRE,2 se- 2,Alpago,2022-06-18,https://www.fidal.it/atleta/PETITTO-Leonardo/eKmRlJijbmQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,22.15,,21.9,m,SAADAOUI Omar,2008,CM,ANA ATL.FELTRE,3 se- 2,Alpago,2022-06-18,https://www.fidal.it/atleta/SAADAOUI-Omar/eKmRlJimbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.55,,15.3,m,BALDISSERI Pietro,2008,CM,ANA ATL.FELTRE,2 su- 1,Domegge Di Cadore,2023-04-22,https://www.fidal.it/atleta/BALDISSERI-Pietro/eKmRlJeocGc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,15.75,,15.5,m,PETITTO Leonardo,2008,CM,ANA ATL.FELTRE,3 su- 1,Domegge Di Cadore,2023-04-22,https://www.fidal.it/atleta/PETITTO-Leonardo/eKmRlJijbmQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.25,,16.0,m,PETITTO Leonardo,2008,CM,ANA ATL.FELTRE,2 se- 1,Agordo,2023-06-24,https://www.fidal.it/atleta/PETITTO-Leonardo/eKmRlJijbmQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.55,,16.3,m,BELLUS Riccardo,2008,CM,ANA ATL.FELTRE,1 se- 2,Agordo,2023-06-24,https://www.fidal.it/atleta/BELLUS-Riccardo/eKmRlJekamU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.55,,16.3,m,SCOPEL Nicola,2008,CM,ANA ATL.FELTRE,2 su- 1,Borgo Valbelluna,2023-09-03,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,16.55,+0.0,16.55,e,PETITTO Leonardo,2008,CM,ANA ATL.FELTRE,5 se- 1,Majano,2023-09-09,https://www.fidal.it/atleta/PETITTO-Leonardo/eKmRlJijbmQ%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,17.05,,16.8,m,SCOPEL Nicola,2008,CM,ANA ATL.FELTRE,3 se- 1,Agordo,2023-06-24,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,17.35,,17.1,m,SCOPEL Nicola,2008,CM,ANA ATL.FELTRE,4 su- 1,Domegge Di Cadore,2023-04-22,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,17.65,,17.4,m,SAADAOUI Omar,2008,CM,ANA ATL.FELTRE,2 se- 2,Agordo,2023-06-24,https://www.fidal.it/atleta/SAADAOUI-Omar/eKmRlJimbWU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,17.65,-2.2,17.65,e,SCOPEL Nicola,2008,CM,ANA ATL.FELTRE,4 ba- 5,San Biagio Di Callalta,2023-05-21,https://www.fidal.it/atleta/SCOPEL-Nicola/eKmRlJeocGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
