punteggio,prestazione,vento,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
781,23.1,-1.1,23.10,e,SIRAGNA Lorenzo,2001,AM,ANA ATL.FELTRE,3 se- 3,Arzignano,2017-06-25,https://www.fidal.it/atleta/SIRAGNA-Lorenzo/eKmRlJahbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
779,23.11,-0.4,23.11,e,DALLA SEGA Andrea,1995,AM,ANA ATL.FELTRE,4 se- 6,Marcon,2012-09-11,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
777,23.13,-1.5,23.13,e,VELLO Michele,1997,PM,ANA ATL.FELTRE,3 se- 4,San Biagio Di Callalta,2017-05-21,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
774,26.91,+1.1,26.91,e,BARP Anna asia,2004,AF,ANA ATL.FELTRE,2 se- 2,Verona,2021-09-12,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
774,23.15,,22.9,m,ZANDOMENEGHI Marco,1997,JM,ANA ATL.FELTRE,2 se- 1,Feltre,2015-08-26,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
774,26.91,+0.1,26.91,e,SCOPEL Gioia,2002,PF,ANA ATL.FELTRE,6 se- 3,Padova,2022-05-15,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
774,23.15,-1.2,23.15,e,TIREL Enrico,1993,AM,ANA ATL.FELTRE,2 se- 1,Saronno,2010-06-27,https://www.fidal.it/atleta/TIREL-Enrico/eKmRlJOjaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
773,23.16,-3.3,23.16,e,DALLA SEGA Andrea,1995,AM,ANA ATL.FELTRE,3 se- 2,Bressanone,2012-05-27,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
773,23.16,+2.4,23.16,e,ZANDOMENEGHI Marco,1997,PM,ANA ATL.FELTRE,3 se- 2,Bussolengo,2017-05-07,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
772,23.17,-0.1,23.17,e,ZANDOMENEGHI Marco,1997,PM,ANA ATL.FELTRE,2 se- 1,Bassano Del Grappa,2017-09-12,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
770,26.96,+1.0,26.96,e,CURIC Tea,1995,AF,ANA ATL.FELTRE,1 se- 2,Vicenza,2012-05-27,https://www.fidal.it/atleta/CURIC-Tea/eKmRlJSnbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
770,26.96,+0.9,26.96,e,SCHENAL Anna,2004,AF,ANA ATL.FELTRE,1 su- 1,Agordo,2020-08-22,https://www.fidal.it/atleta/SCHENAL-Anna/eKmRlJajbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
769,26.97,-0.2,26.97,e,BARP Anna asia,2004,AF,ANA ATL.FELTRE,3 se- 2,Cles,2021-09-26,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
769,23.19,-0.7,23.19,e,SIRAGNA Lorenzo,2001,AM,ANA ATL.FELTRE,3 se- 5,San Biagio Di Callalta,2017-05-21,https://www.fidal.it/atleta/SIRAGNA-Lorenzo/eKmRlJahbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
768,23.2,+0.4,23.20,e,ZABOT Julian,2002,PM,ANA ATL.FELTRE,1 se- 1,Feltre,2022-06-08,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
768,23.2,+0.5,23.20,e,MANISCALCHI Stefano,1990,SM,ANA ATL.FELTRE,2 se- 2,Trento,2014-09-17,https://www.fidal.it/atleta/MANISCALCHI-Stefano/eKiRlZKia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
768,23.2,,23.20,e,ZANDOMENEGHI Marco,1997,AM,ANA ATL.FELTRE,3 se- 2,Trento,2013-06-09,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
767,23.21,-0.6,23.21,e,ZANDOMENEGHI Marco,1997,PM,ANA ATL.FELTRE,5 se- 1,Arzignano,2017-06-25,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
767,23.21,+0.0,23.21,e,ZANDOMENEGHI Marco,1997,JM,ANA ATL.FELTRE,5 se- 1,Treviso,2015-05-27,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
766,23.22,-0.5,23.22,e,ZANDOMENEGHI Marco,1997,PM,ANA ATL.FELTRE,7 se- 1,Merano,2018-07-21,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
766,27.01,+0.0,27.01,e,BARP Anna asia,2004,AF,ANA ATL.FELTRE,5 se- 3,Treviso,2021-04-18,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
764,23.23,+0.6,23.23,e,TIREL Enrico,1993,AM,ANA ATL.FELTRE,3 se- 1,Mestre,2009-05-03,https://www.fidal.it/atleta/TIREL-Enrico/eKmRlJOjaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
764,23.23,+0.6,23.23,e,ZANDOMENEGHI Marco,1997,AM,ANA ATL.FELTRE,2 se- 8,Pordenone,2013-06-19,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
763,23.24,+0.0,23.24,e,VELLO Michele,1997,AM,ANA ATL.FELTRE,5 ba- 5,Rieti,2014-06-21,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
763,23.24,-1.4,23.24,e,MANISCALCHI Stefano,1990,SM,ANA ATL.FELTRE,3 se- 1,Marcon,2015-04-11,https://www.fidal.it/atleta/MANISCALCHI-Stefano/eKiRlZKia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
763,23.24,+1.7,23.24,e,VELLO Michele,1997,PM,ANA ATL.FELTRE,4 se- 3,Bussolengo,2017-05-07,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
762,23.25,+0.6,23.25,e,DALLA SEGA Andrea,1995,AM,ANA ATL.FELTRE,1 se- 2,Trento,2011-09-21,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
762,23.25,-0.0,23.25,e,MANISCALCHI Stefano,1990,AM,ANA ATL.FELTRE,6 ba- 1,Cesenatico,2007-10-07,https://www.fidal.it/atleta/MANISCALCHI-Stefano/eKiRlZKia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
762,23.25,-1.9,23.25,e,VELLO Michele,1997,PM,ANA ATL.FELTRE,2 se- 5,Isernia,2018-05-20,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
761,23.26,-2.0,23.26,e,MANISCALCHI Stefano,1990,AM,ANA ATL.FELTRE,2 se- 1,Treviso,2007-05-06,https://www.fidal.it/atleta/MANISCALCHI-Stefano/eKiRlZKia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
759,23.27,-0.8,23.27,e,ZANDOMENEGHI Marco,1997,AM,ANA ATL.FELTRE,1 se- 1,Merano,2014-05-24,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
759,23.27,-1.4,23.27,e,ZANDOMENEGHI Marco,1997,JM,ANA ATL.FELTRE,4 se- 1,Marcon,2015-04-11,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
758,23.28,+0.6,23.28,e,PARANI Aire,1994,AM,ANA ATL.FELTRE,1 se- 1,San Giovanni Lupatoto,2011-07-02,https://www.fidal.it/atleta/PARANI-Aire/eKmRlJSgaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
758,27.11,-1.0,27.11,e,SCOPEL Gioia,2002,JF,ANA ATL.FELTRE,4 se- 3,San Biagio Di Callalta,2021-05-02,https://www.fidal.it/atleta/SCOPEL-Gioia/eKmRlJSjcGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
758,23.28,+1.7,23.28,e,ZANDOMENEGHI Marco,1997,AM,ANA ATL.FELTRE,3 se- 1,Padova,2014-09-21,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
757,23.29,+1.7,23.29,e,SIRAGNA Lorenzo,2001,PM,ANA ATL.FELTRE,6 se- 2,Vicenza,2021-05-15,https://www.fidal.it/atleta/SIRAGNA-Lorenzo/eKmRlJahbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
754,27.15,+0.0,26.9,m,DAL PONT Rossella,1988,AF,ANA ATL.FELTRE,6 se- 1,Arzignano,2005-05-22,https://www.fidal.it/atleta/DAL-PONT-Rossella/eKiRlJWjb2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
753,23.32,-0.3,23.32,e,ZANDOMENEGHI Marco,1997,JM,ANA ATL.FELTRE,3 se- 2,Caprino Veronese,2015-06-28,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
752,23.33,+0.0,23.33,e,SIRAGNA Lorenzo,2001,AM,ANA ATL.FELTRE,2 se- 2,Chiari,2017-10-01,https://www.fidal.it/atleta/SIRAGNA-Lorenzo/eKmRlJahbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
752,23.33,+0.2,23.33,e,ZABOT Julian,2002,AM,ANA ATL.FELTRE,2 se- 3,Bolzano,2018-06-09,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
751,23.34,-1.3,23.34,e,PARANI Aire,1994,AM,ANA ATL.FELTRE,2 se- 1,Abano Terme,2011-07-01,https://www.fidal.it/atleta/PARANI-Aire/eKmRlJSgaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
749,23.35,-1.5,23.35,e,DALLA SEGA Davide,1999,JM,ANA ATL.FELTRE,6 se- 4,San Biagio Di Callalta,2017-05-21,https://www.fidal.it/atleta/DALLA-SEGA-Davide/eKmRlJala2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
749,23.35,+0.1,23.35,e,VELLO Michele,1997,AM,ANA ATL.FELTRE,1 se- 5,Rovereto,2013-07-05,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
749,23.35,,23.1,m,MANISCALCHI Stefano,1990,JM,ANA ATL.FELTRE,1 se- 1,Belluno,2009-10-03,https://www.fidal.it/atleta/MANISCALCHI-Stefano/eKiRlZKia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
749,23.35,,23.1,m,ZANDOMENEGHI Marco,1997,AM,ANA ATL.FELTRE,3 se- 1,Feltre,2014-08-28,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
749,23.35,,23.1,m,ZANDOMENEGHI Marco,1997,AM,ANA ATL.FELTRE,1 se- 1,Feltre,2013-08-28,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
747,23.37,-0.5,23.37,e,DALLA SEGA Andrea,1995,AM,ANA ATL.FELTRE,3 se- 1,Vicenza,2011-05-22,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
747,23.37,-0.8,23.37,e,VELLO Michele,1997,AM,ANA ATL.FELTRE,2 se- 1,Merano,2014-05-24,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
747,23.37,-1.2,23.37,e,MANISCALCHI Stefano,1990,AM,ANA ATL.FELTRE,5 se- 1,Rossano Veneto,2007-09-09,https://www.fidal.it/atleta/MANISCALCHI-Stefano/eKiRlZKia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
746,23.38,+0.5,23.38,e,DALLA SEGA Andrea,1995,AM,ANA ATL.FELTRE,4 se- 1,Bassano Del Grappa,2011-09-18,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
744,23.39,-0.7,23.39,e,ZANDOMENEGHI Marco,1997,SM,ANA ATL.FELTRE,3 se- 1,San Biagio Di Callalta,2020-09-13,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
744,23.39,+0.4,23.39,e,ZABOT Julian,2002,AM,ANA ATL.FELTRE,6 se- 2,Vicenza,2019-05-19,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
743,23.4,+1.3,23.40,e,SIRAGNA Lorenzo,2001,AM,ANA ATL.FELTRE,1 se- 3,Vicenza,2017-05-14,https://www.fidal.it/atleta/SIRAGNA-Lorenzo/eKmRlJahbmY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
743,23.4,-3.6,23.40,e,MANISCALCHI Stefano,1990,JM,ANA ATL.FELTRE,3 ba- 1,Padova,2008-09-14,https://www.fidal.it/atleta/MANISCALCHI-Stefano/eKiRlZKia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
743,23.4,-1.0,23.40,e,ZANDOMENEGHI Marco,1997,AM,ANA ATL.FELTRE,4 se- 1,Bassano Del Grappa,2013-09-22,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
743,23.4,-0.1,23.40,e,DALLA SEGA Davide,1999,JM,ANA ATL.FELTRE,3 se- 6,Rossano Veneto,2018-09-01,https://www.fidal.it/atleta/DALLA-SEGA-Davide/eKmRlJala2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
743,23.4,+0.3,23.40,e,ZANDOMENEGHI Marco,1997,PM,ANA ATL.FELTRE,5 se- 7,Rossano Veneto,2018-09-01,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
742,23.41,-0.2,23.41,e,TIREL Enrico,1993,AM,ANA ATL.FELTRE,4 se- 1,Conegliano,2009-04-25,https://www.fidal.it/atleta/TIREL-Enrico/eKmRlJOjaGg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
742,27.3,-1.8,27.30,e,BARP Anna asia,2004,JF,ANA ATL.FELTRE,3 se- 2,Bolzano,2022-06-02,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,27.32,+0.9,27.32,e,BARP Anna asia,2004,AF,ANA ATL.FELTRE,2 su- 1,Agordo,2020-08-22,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,23.42,-0.7,23.42,e,ZANDOMENEGHI Marco,1997,PM,ANA ATL.FELTRE,6 se- 2,Arzignano,2018-07-08,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
741,23.42,-1.2,23.42,e,BORTOLIN Sebastiano,1998,JM,ANA ATL.FELTRE,1 se- 2,Marcon,2016-04-17,https://www.fidal.it/atleta/BORTOLIN-Sebastiano/eKyRkpikcWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
738,23.44,+2.2,23.44,e,ZABOT Alex,1998,JM,ANA ATL.FELTRE,3 se- 6,Agordo,2016-05-22,https://www.fidal.it/atleta/ZABOT-Alex/eKmRlJWnbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
738,23.44,-0.2,23.44,e,MANISCALCHI Stefano,1990,AM,ANA ATL.FELTRE,2 se- 1,Conegliano,2007-04-25,https://www.fidal.it/atleta/MANISCALCHI-Stefano/eKiRlZKia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
738,23.44,+1.0,23.44,e,MANISCALCHI Stefano,1990,AM,ANA ATL.FELTRE,6 se- 2,Brugnera,2007-09-01,https://www.fidal.it/atleta/MANISCALCHI-Stefano/eKiRlZKia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
737,23.45,-0.5,23.45,e,VELLO Michele,1997,AM,ANA ATL.FELTRE,4 se- 2,Marcon,2014-04-06,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
737,23.45,+0.0,23.45,e,PARANI Aire,1994,JM,ANA ATL.FELTRE,4 se- 1,Vicenza,2012-05-20,https://www.fidal.it/atleta/PARANI-Aire/eKmRlJSgaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
737,23.45,+0.4,23.45,e,ZANDOMENEGHI Marco,1997,SM,ANA ATL.FELTRE,4 se- 1,Bolzano,2020-08-23,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
737,27.36,-1.2,27.36,e,DALLA SANTA Angela,1999,JF,ANA ATL.FELTRE,2 se- 6,Caorle,2018-05-06,https://www.fidal.it/atleta/DALLA-SANTA-Angela/eKmRlJifcWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
736,23.46,-2.4,23.46,e,DALLA SEGA Davide,1999,JM,ANA ATL.FELTRE,2 se- 5,Caorle,2018-05-06,https://www.fidal.it/atleta/DALLA-SEGA-Davide/eKmRlJala2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
736,27.38,-1.7,27.38,e,BOTTEGA Samantha,1994,PF,ANA ATL.FELTRE,2 su- 1,Caorle,2014-05-18,https://www.fidal.it/atleta/BOTTEGA-Samantha/eKmRlJKnb2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
736,23.46,+0.5,23.46,e,ZANDOMENEGHI Marco,1997,AM,ANA ATL.FELTRE,3 se- 6,Rovereto,2013-07-05,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
735,27.39,+1.4,27.39,e,CURIC Tea,1995,AF,ANA ATL.FELTRE,3 se- 3,Marcon,2012-06-13,https://www.fidal.it/atleta/CURIC-Tea/eKmRlJSnbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
732,23.49,+0.0,23.49,e,MANISCALCHI Stefano,1990,SM,ANA ATL.FELTRE,5 se- 3,Rovigo,2015-06-07,https://www.fidal.it/atleta/MANISCALCHI-Stefano/eKiRlZKia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
732,23.49,+0.3,23.49,e,DE PAOLI Federico,2002,PM,ANA ATL.FELTRE,1 se- 1,Caorle,2024-05-26,https://www.fidal.it/atleta/DE-PAOLI-Federico/eKmRlJmfcWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
731,27.44,-0.7,27.44,e,CURIC Tea,1995,AF,ANA ATL.FELTRE,5 se- 2,Bastia Umbra,2011-06-12,https://www.fidal.it/atleta/CURIC-Tea/eKmRlJSnbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
731,27.44,+0.0,27.44,e,CURIC Tea,1995,AF,ANA ATL.FELTRE,3 se- 3,Feltre,2011-06-04,https://www.fidal.it/atleta/CURIC-Tea/eKmRlJSnbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
731,23.5,-0.5,23.50,e,ZABOT Julian,2002,PM,ANA ATL.FELTRE,1 se- 8,Vittorio Veneto,2022-05-29,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
730,23.51,-1.1,23.51,e,VELLO Michele,1997,PM,ANA ATL.FELTRE,5 se- 3,Arzignano,2017-06-25,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
730,27.45,+0.0,27.2,m,DAL PONT Rossella,1988,AF,ANA ATL.FELTRE,1 su- 1,Puos D Alpago,2005-06-11,https://www.fidal.it/atleta/DAL-PONT-Rossella/eKiRlJWjb2w%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
730,23.51,-0.3,23.51,e,ZANDOMENEGHI Marco,1997,AM,ANA ATL.FELTRE,3 se- 1,Trento,2013-09-24,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
730,23.51,-1.9,23.51,e,ZANDOMENEGHI Marco,1997,AM,ANA ATL.FELTRE,6 se- 1,Caorle,2014-06-01,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
729,23.52,+0.4,23.52,e,CRIVELLER Marco,2003,JM,ANA ATL.FELTRE,2 se- 1,Feltre,2022-06-08,https://www.fidal.it/atleta/CRIVELLER-Marco/eKmRlJWlb2Y%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
728,27.48,-0.2,27.48,e,BARP Anna asia,2004,JF,ANA ATL.FELTRE,3 se- 2,Caorle,2022-05-22,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
727,23.53,-0.7,23.53,e,MANISCALCHI Stefano,1990,SM,ANA ATL.FELTRE,3 se- 2,Vicenza,2016-05-08,https://www.fidal.it/atleta/MANISCALCHI-Stefano/eKiRlZKia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
727,23.53,+3.5,23.53,e,DALLA SEGA Andrea,1995,AM,ANA ATL.FELTRE,3 se- 4,Marcon,2011-05-15,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
725,23.55,-0.4,23.55,e,VELLO Michele,1997,PM,ANA ATL.FELTRE,3 se- 4,Bussolengo,2018-05-27,https://www.fidal.it/atleta/VELLO-Michele/eKmRlJSkb2U%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
725,23.55,+1.7,23.55,e,DALLA SEGA Davide,1999,JM,ANA ATL.FELTRE,6 se- 3,Bussolengo,2017-05-07,https://www.fidal.it/atleta/DALLA-SEGA-Davide/eKmRlJala2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
723,23.57,+2.7,23.57,e,MANISCALCHI Stefano,1990,PM,ANA ATL.FELTRE,4 se- 2,Montebelluna,2011-05-01,https://www.fidal.it/atleta/MANISCALCHI-Stefano/eKiRlZKia2s%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
723,27.54,+0.4,27.54,e,SCHENAL Anna,2004,PF,ANA ATL.FELTRE,4 se- 2,Borgo Valbelluna,2024-05-31,https://www.fidal.it/atleta/SCHENAL-Anna/eKmRlJajbWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
723,23.57,-1.1,23.57,e,DALLA SEGA Davide,1999,JM,ANA ATL.FELTRE,6 se- 3,Arzignano,2017-06-25,https://www.fidal.it/atleta/DALLA-SEGA-Davide/eKmRlJala2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
722,27.55,+1.6,27.55,e,BARP Anna asia,2004,AF,ANA ATL.FELTRE,4 se- 4,Mestre,2020-09-06,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
721,23.58,+1.9,23.58,e,DALLA SEGA Andrea,1995,AM,ANA ATL.FELTRE,1 se- 2,Rovigo,2011-05-08,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
720,23.59,-0.3,23.59,e,ZANDOMENEGHI Marco,1997,AM,ANA ATL.FELTRE,3 se- 2,Marcon,2013-09-12,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
719,27.58,+3.7,27.58,e,DALLA SANTA Angela,1999,PF,ANA ATL.FELTRE,5 se- 4,San Biagio Di Callalta,2019-05-12,https://www.fidal.it/atleta/DALLA-SANTA-Angela/eKmRlJifcWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
719,27.58,-2.2,27.58,e,BARP Anna asia,2004,JF,ANA ATL.FELTRE,1 se- 1,Feltre,2022-06-08,https://www.fidal.it/atleta/BARP-Anna-asia/eKmRlJekb2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
718,23.61,-3.0,23.61,e,ZANDOMENEGHI Marco,1997,PM,ANA ATL.FELTRE,6 se- 3,Caorle,2018-05-06,https://www.fidal.it/atleta/ZANDOMENEGHI-Marco/eKmRlJWjb2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
718,23.61,+0.5,23.61,e,DALLA SEGA Davide,1999,JM,ANA ATL.FELTRE,1 se- 9,Bassano Del Grappa,2017-09-12,https://www.fidal.it/atleta/DALLA-SEGA-Davide/eKmRlJala2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
718,23.61,-0.3,23.61,e,ZABOT Julian,2002,AM,ANA ATL.FELTRE,3 se- 2,Bolzano,2019-06-01,https://www.fidal.it/atleta/ZABOT-Julian/eKmRlJelbGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
