punteggio,prestazione,vento,tempo,cronometraggio,atleta,anno,categoria,società,posizione,luogo,data,link_atleta,link_società
,10.65,,10.4,m,SCOPEL Luca,1994,CM,ANA ATL.FELTRE,2 se- 3,Marostica,2008-09-14,https://www.fidal.it/atleta/SCOPEL-Luca/eKmRlJOmbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.85,,10.6,m,PARANI Aire,1994,CM,ANA ATL.FELTRE,3 se- 1,Belluno,2008-04-12,https://www.fidal.it/atleta/PARANI-Aire/eKmRlJSgaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.15,,10.9,m,D'AGOSTINI Enrico,1994,CM,ANA ATL.FELTRE,3 se- 1,Belluno,2008-10-04,https://www.fidal.it/atleta/D-AGOSTINI-Enrico/eKmRlJSgaGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.25,,11.0,m,PERCO Emilio,1994,CM,ANA ATL.FELTRE,4 se- 1,Belluno,2008-10-04,https://www.fidal.it/atleta/PERCO-Emilio/eKmRlJOjaGo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.25,,11.0,m,DILLI Thomas,1994,CM,ANA ATL.FELTRE,5 se- 1,Belluno,2008-10-04,https://www.fidal.it/atleta/DILLI-Thomas/eKmRlJOjbGc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.95,,11.7,m,PERENZIN Luca,1994,CM,ANA ATL.FELTRE,4 se- 1,Belluno,2008-04-12,https://www.fidal.it/atleta/PERENZIN-Luca/eKmRlJOgbWM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.03,-0.4,11.03,e,ZATTA Alessia,1993,CF,ANA ATL.FELTRE,4 se- 2,Verona,2008-06-01,https://www.fidal.it/atleta/ZATTA-Alessia/eKmRlJOhbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.05,,10.8,m,FONTANA Stefania,1994,CF,ANA ATL.FELTRE,1 se- 1,Belluno,2008-05-04,https://www.fidal.it/atleta/FONTANA-Stefania/eKmRlJKob2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.05,,10.8,m,FACCHIN Alessia,1993,CF,ANA ATL.FELTRE,1 se- 1,Belluno,2008-06-21,https://www.fidal.it/atleta/FACCHIN-Alessia/eKmRlJKna2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.15,,10.9,m,FONTANA Stefania,1994,CF,ANA ATL.FELTRE,2 se- 1,Belluno,2008-06-21,https://www.fidal.it/atleta/FONTANA-Stefania/eKmRlJKob2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.15,,10.9,m,FACCHIN Alessia,1993,CF,ANA ATL.FELTRE,5 se- 1,Marostica,2008-09-14,https://www.fidal.it/atleta/FACCHIN-Alessia/eKmRlJKna2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.25,,11.0,m,FONTANA Stefania,1994,CF,ANA ATL.FELTRE,1 se- 2,Belluno,2008-04-12,https://www.fidal.it/atleta/FONTANA-Stefania/eKmRlJKob2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.25,,11.0,m,FACCHIN Alessia,1993,CF,ANA ATL.FELTRE,2 se- 1,Belluno,2008-04-12,https://www.fidal.it/atleta/FACCHIN-Alessia/eKmRlJKna2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.25,,11.0,m,ZATTA Alessia,1993,CF,ANA ATL.FELTRE,2 se- 1,Longarone,2008-05-24,https://www.fidal.it/atleta/ZATTA-Alessia/eKmRlJOhbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.25,,11.0,m,FONTANA Stefania,1994,CF,ANA ATL.FELTRE,1 se- 2,Marostica,2008-09-14,https://www.fidal.it/atleta/FONTANA-Stefania/eKmRlJKob2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.35,,11.1,m,ZATTA Alessia,1993,CF,ANA ATL.FELTRE,3 se- 1,Belluno,2008-05-04,https://www.fidal.it/atleta/ZATTA-Alessia/eKmRlJOhbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.34,+1.4,11.34,e,ZATTA Alessia,1993,CF,ANA ATL.FELTRE,5 se- 5,Rossano Veneto,2008-09-07,https://www.fidal.it/atleta/ZATTA-Alessia/eKmRlJOhbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.4,+1.4,11.40,e,FONTANA Stefania,1994,CF,ANA ATL.FELTRE,6 se- 5,Rossano Veneto,2008-09-07,https://www.fidal.it/atleta/FONTANA-Stefania/eKmRlJKob2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.43,-0.1,11.43,e,GOBBER Francesca,1994,CF,ANA ATL.FELTRE,3 se- 3,Verona,2008-06-01,https://www.fidal.it/atleta/GOBBER-Francesca/eKmRlJSfcWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.53,-0.1,11.53,e,ZATTA Anna,1993,CF,ANA ATL.FELTRE,5 se- 3,Verona,2008-06-01,https://www.fidal.it/atleta/ZATTA-Anna/eKmRlJOncGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.65,,11.4,m,ZATTA Alessia,1993,CF,ANA ATL.FELTRE,2 se- 2,Belluno,2008-04-12,https://www.fidal.it/atleta/ZATTA-Alessia/eKmRlJOhbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.65,,11.4,m,REDETTI Lisa,1993,CF,ANA ATL.FELTRE,3 se- 2,Belluno,2008-04-12,https://www.fidal.it/atleta/REDETTI-Lisa/eKmRlJKlamk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.67,-1.3,11.67,e,ZATTA Alessia,1993,CF,ANA ATL.FELTRE,4 se- 2,Mogliano Veneto,2008-09-27,https://www.fidal.it/atleta/ZATTA-Alessia/eKmRlJOhbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.85,,11.6,m,ZATTA Anna,1993,CF,ANA ATL.FELTRE,5 se- 1,Longarone,2008-05-24,https://www.fidal.it/atleta/ZATTA-Anna/eKmRlJOncGU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.15,,11.9,m,TONIN Francesca,1994,CF,ANA ATL.FELTRE,2 se- 2,Belluno,2008-10-04,https://www.fidal.it/atleta/TONIN-Francesca/eKmRlJOmbWY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.25,,12.0,m,SOPPELSA Anna,1993,CF,ANA ATL.FELTRE,3 se- 2,Belluno,2008-10-04,https://www.fidal.it/atleta/SOPPELSA-Anna/eKmRlJKjbmU%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.75,,12.5,m,DALLA ROSA Silvia,1993,CF,ANA ATL.FELTRE,2 se- 1,Belluno,2008-10-04,https://www.fidal.it/atleta/DALLA-ROSA-Silvia/eKmRlJKjaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.65,,9.4,m,ZINGALE Giacomo,1994,CM,ANA ATL.FELTRE,1 se- 1,Belluno,2009-08-22,https://www.fidal.it/atleta/ZINGALE-Giacomo/eKmRlJOnb2k%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.66,,9.66,e,PARANI Aire,1994,CM,ANA ATL.FELTRE,1 se- 3,Majano,2009-09-05,https://www.fidal.it/atleta/PARANI-Aire/eKmRlJSgaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.8,,9.80,e,ZINGALE Giacomo,1994,CM,ANA ATL.FELTRE,3 su- 1,Majano,2009-09-05,https://www.fidal.it/atleta/ZINGALE-Giacomo/eKmRlJOnb2k%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.89,,9.89,e,PARANI Aire,1994,CM,ANA ATL.FELTRE,2 fi- 1,Feltre,2009-07-01,https://www.fidal.it/atleta/PARANI-Aire/eKmRlJSgaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.9,,9.90,e,PARANI Aire,1994,CM,ANA ATL.FELTRE,2 se- 1,Pergine E Borgo Valsugana,2009-09-13,https://www.fidal.it/atleta/PARANI-Aire/eKmRlJSgaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.97,,9.97,e,ZINGALE Giacomo,1994,CM,ANA ATL.FELTRE,4 se- 1,Pergine E Borgo Valsugana,2009-09-13,https://www.fidal.it/atleta/ZINGALE-Giacomo/eKmRlJOnb2k%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.98,,9.98,e,PARANI Aire,1994,CM,ANA ATL.FELTRE,1 se- 2,Conegliano,2009-04-25,https://www.fidal.it/atleta/PARANI-Aire/eKmRlJSgaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.05,,9.8,m,PARANI Aire,1994,CM,ANA ATL.FELTRE,1 se- 1,Feltre,2009-06-20,https://www.fidal.it/atleta/PARANI-Aire/eKmRlJSgaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.05,,9.8,m,D'AGOSTINI Enrico,1994,CM,ANA ATL.FELTRE,2 se- 1,Feltre,2009-06-20,https://www.fidal.it/atleta/D-AGOSTINI-Enrico/eKmRlJSgaGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.05,,9.8,m,PARANI Aire,1994,CM,ANA ATL.FELTRE,1 se- 1,Belluno,2009-10-17,https://www.fidal.it/atleta/PARANI-Aire/eKmRlJSgaWo%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.09,+0.3,10.09,e,ZINGALE Giacomo,1994,CM,ANA ATL.FELTRE,5 se- 2,Mogliano Veneto,2009-09-19,https://www.fidal.it/atleta/ZINGALE-Giacomo/eKmRlJOnb2k%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.14,,10.14,e,D'AGOSTINI Enrico,1994,CM,ANA ATL.FELTRE,4 se- 2,Conegliano,2009-04-25,https://www.fidal.it/atleta/D-AGOSTINI-Enrico/eKmRlJSgaGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.15,,9.9,m,ZINGALE Giacomo,1994,CM,ANA ATL.FELTRE,3 se- 1,Belluno,2009-10-17,https://www.fidal.it/atleta/ZINGALE-Giacomo/eKmRlJOnb2k%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.15,-0.5,10.15,e,ZINGALE Giacomo,1994,CM,ANA ATL.FELTRE,2 se- 3,Vicenza,2009-06-06,https://www.fidal.it/atleta/ZINGALE-Giacomo/eKmRlJOnb2k%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.25,,10.0,m,ZINGALE Giacomo,1994,CM,ANA ATL.FELTRE,1 se- 1,Longarone,2009-05-09,https://www.fidal.it/atleta/ZINGALE-Giacomo/eKmRlJOnb2k%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.29,-0.3,10.29,e,DALLA SEGA Andrea,1995,CM,ANA ATL.FELTRE,3 se- 4,Mogliano Veneto,2009-09-19,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.35,,10.1,m,ZINGALE Giacomo,1994,CM,ANA ATL.FELTRE,3 se- 1,Feltre,2009-06-20,https://www.fidal.it/atleta/ZINGALE-Giacomo/eKmRlJOnb2k%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.35,+0.0,10.35,e,D'AGOSTINI Enrico,1994,CM,ANA ATL.FELTRE,3 se- 3,Mogliano Veneto,2009-09-19,https://www.fidal.it/atleta/D-AGOSTINI-Enrico/eKmRlJSgaGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.42,-0.5,10.42,e,BARBANTE Lorenzo,1995,CM,ANA ATL.FELTRE,5 se- 3,Vicenza,2009-06-06,https://www.fidal.it/atleta/BARBANTE-Lorenzo/eKmRlJOnbms%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.45,,10.2,m,SOPPELSA Mattia,1994,CM,ANA ATL.FELTRE,2 se- 1,Longarone,2009-05-09,https://www.fidal.it/atleta/SOPPELSA-Mattia/eKmRlJShbms%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.45,,10.2,m,BERTOLDIN Daniele,1994,CM,ANA ATL.FELTRE,1 se- 2,Feltre,2009-06-20,https://www.fidal.it/atleta/BERTOLDIN-Daniele/eKmRlJOoamg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.45,,10.45,e,DALLA SEGA Andrea,1995,CM,ANA ATL.FELTRE,2 se- 4,Conegliano,2009-04-25,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.48,+0.1,10.48,e,DALLA SEGA Andrea,1995,CM,ANA ATL.FELTRE,1 se- 5,Vicenza,2009-06-06,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.55,,10.3,m,DALLA SEGA Andrea,1995,CM,ANA ATL.FELTRE,3 se- 1,Longarone,2009-05-09,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.65,,10.4,m,D'AGOSTINI Enrico,1994,CM,ANA ATL.FELTRE,1 se- 1,Belluno,2009-04-04,https://www.fidal.it/atleta/D-AGOSTINI-Enrico/eKmRlJSgaGM%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.65,,10.4,m,BARBANTE Lorenzo,1995,CM,ANA ATL.FELTRE,5 se- 1,Longarone,2009-05-09,https://www.fidal.it/atleta/BARBANTE-Lorenzo/eKmRlJOnbms%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.65,,10.4,m,SCOPEL Luca,1994,CM,ANA ATL.FELTRE,2 se- 2,Feltre,2009-06-20,https://www.fidal.it/atleta/SCOPEL-Luca/eKmRlJOmbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.65,,10.4,m,DALLA SEGA Andrea,1995,CM,ANA ATL.FELTRE,3 se- 2,Feltre,2009-06-20,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.65,,10.4,m,SCOPEL Luca,1994,CM,ANA ATL.FELTRE,4 se- 1,Belluno,2009-10-17,https://www.fidal.it/atleta/SCOPEL-Luca/eKmRlJOmbWk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.95,,10.7,m,DALLA SEGA Andrea,1995,CM,ANA ATL.FELTRE,2 se- 1,Belluno,2009-04-04,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.05,,10.8,m,LIRA Riccardo,1995,CM,ANA ATL.FELTRE,5 se- 1,Belluno,2009-10-17,https://www.fidal.it/atleta/LIRA-Riccardo/eKmRlJOja2g%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.92,,10.92,e,PAULETTI Alice,1995,CF,ANA ATL.FELTRE,3 se- 1,Pergine E Borgo Valsugana,2009-09-13,https://www.fidal.it/atleta/PAULETTI-Alice/eKmRlJShbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.93,,10.93,e,PAULETTI Alice,1995,CF,ANA ATL.FELTRE,3 fi- 1,Feltre,2009-07-01,https://www.fidal.it/atleta/PAULETTI-Alice/eKmRlJShbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.94,,10.94,e,SPADA Silvia,1995,CF,ANA ATL.FELTRE,4 fi- 1,Feltre,2009-07-01,https://www.fidal.it/atleta/SPADA-Silvia/eKmRlJOkaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.95,,10.7,m,PAULETTI Alice,1995,CF,ANA ATL.FELTRE,1 se- 1,Belluno,2009-08-22,https://www.fidal.it/atleta/PAULETTI-Alice/eKmRlJShbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.11,,11.11,e,SPADA Silvia,1995,CF,ANA ATL.FELTRE,5 se- 1,Pergine E Borgo Valsugana,2009-09-13,https://www.fidal.it/atleta/SPADA-Silvia/eKmRlJOkaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.11,-0.6,11.11,e,PAULETTI Alice,1995,CF,ANA ATL.FELTRE,4 se- 2,Mogliano Veneto,2009-09-19,https://www.fidal.it/atleta/PAULETTI-Alice/eKmRlJShbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.15,,10.9,m,PAULETTI Alice,1995,CF,ANA ATL.FELTRE,1 se- 2,Feltre,2009-06-20,https://www.fidal.it/atleta/PAULETTI-Alice/eKmRlJShbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.15,,10.9,m,SPADA Silvia,1995,CF,ANA ATL.FELTRE,2 se- 2,Feltre,2009-06-20,https://www.fidal.it/atleta/SPADA-Silvia/eKmRlJOkaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.15,,10.9,m,FONTANA Stefania,1994,CF,ANA ATL.FELTRE,3 se- 2,Feltre,2009-06-20,https://www.fidal.it/atleta/FONTANA-Stefania/eKmRlJKob2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.22,,11.22,e,SPADA Silvia,1995,CF,ANA ATL.FELTRE,2 su- 1,Majano,2009-09-05,https://www.fidal.it/atleta/SPADA-Silvia/eKmRlJOkaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.24,,11.24,e,FONTANA Stefania,1994,CF,ANA ATL.FELTRE,6 se- 1,Pergine E Borgo Valsugana,2009-09-13,https://www.fidal.it/atleta/FONTANA-Stefania/eKmRlJKob2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.25,,11.0,m,PAULETTI Alice,1995,CF,ANA ATL.FELTRE,1 se- 1,Belluno,2009-10-17,https://www.fidal.it/atleta/PAULETTI-Alice/eKmRlJShbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.3,+1.0,11.30,e,PAULETTI Alice,1995,CF,ANA ATL.FELTRE,5 se- 4,Vicenza,2009-06-06,https://www.fidal.it/atleta/PAULETTI-Alice/eKmRlJShbmc%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.33,-1.3,11.33,e,SPADA Silvia,1995,CF,ANA ATL.FELTRE,2 se- 3,Mogliano Veneto,2009-09-19,https://www.fidal.it/atleta/SPADA-Silvia/eKmRlJOkaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.35,,11.1,m,GOBBER Francesca,1994,CF,ANA ATL.FELTRE,1 se- 1,Belluno,2009-04-04,https://www.fidal.it/atleta/GOBBER-Francesca/eKmRlJSfcWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.35,,11.1,m,FONTANA Stefania,1994,CF,ANA ATL.FELTRE,3 se- 1,Belluno,2009-08-22,https://www.fidal.it/atleta/FONTANA-Stefania/eKmRlJKob2c%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.45,,11.2,m,SPADA Silvia,1995,CF,ANA ATL.FELTRE,4 se- 1,Belluno,2009-08-22,https://www.fidal.it/atleta/SPADA-Silvia/eKmRlJOkaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.45,,11.2,m,SPADA Silvia,1995,CF,ANA ATL.FELTRE,2 se- 1,Belluno,2009-10-17,https://www.fidal.it/atleta/SPADA-Silvia/eKmRlJOkaWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.51,+0.2,11.51,e,GOBBER Francesca,1994,CF,ANA ATL.FELTRE,2 se- 5,Vicenza,2009-06-06,https://www.fidal.it/atleta/GOBBER-Francesca/eKmRlJSfcWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.55,,11.3,m,CRIVELLER Ilaria,1995,CF,ANA ATL.FELTRE,4 se- 2,Feltre,2009-06-20,https://www.fidal.it/atleta/CRIVELLER-Ilaria/eKmRlJOmbGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.58,+0.2,11.58,e,CRIVELLER Ilaria,1995,CF,ANA ATL.FELTRE,2 se- 6,Vicenza,2009-06-06,https://www.fidal.it/atleta/CRIVELLER-Ilaria/eKmRlJOmbGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.65,,11.4,m,CRIVELLER Ilaria,1995,CF,ANA ATL.FELTRE,3 se- 1,Longarone,2009-05-09,https://www.fidal.it/atleta/CRIVELLER-Ilaria/eKmRlJOmbGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.65,,11.4,m,GOBBER Francesca,1994,CF,ANA ATL.FELTRE,1 se- 1,Feltre,2009-06-20,https://www.fidal.it/atleta/GOBBER-Francesca/eKmRlJSfcWs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.85,,11.6,m,DE MARCHI Veronica,1994,CF,ANA ATL.FELTRE,1 se- 2,Belluno,2009-10-17,https://www.fidal.it/atleta/DE-MARCHI-Veronica/eKmRlJOmbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,11.95,,11.7,m,DE MARCHI Veronica,1994,CF,ANA ATL.FELTRE,2 se- 1,Feltre,2009-06-20,https://www.fidal.it/atleta/DE-MARCHI-Veronica/eKmRlJOmbGs%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,12.05,,11.8,m,CRIVELLER Ilaria,1995,CF,ANA ATL.FELTRE,3 se- 1,Belluno,2009-10-17,https://www.fidal.it/atleta/CRIVELLER-Ilaria/eKmRlJOmbGk%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,13.05,,12.8,m,STACH Marta,1995,CF,ANA ATL.FELTRE,3 se- 2,Belluno,2009-10-17,https://www.fidal.it/atleta/STACH-Marta/eKmRlJKna2Q%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.81,,9.81,e,BARBANTE Lorenzo,1995,CM,ANA ATL.FELTRE,1 se- 1,Feltre,2010-05-26,https://www.fidal.it/atleta/BARBANTE-Lorenzo/eKmRlJOnbms%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.9,,9.90,e,DALLA SEGA Andrea,1995,CM,ANA ATL.FELTRE,2 se- 1,Feltre,2010-05-26,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.94,-1.1,9.94,e,BARBANTE Lorenzo,1995,CM,ANA ATL.FELTRE,4 se- 1,Rovigo,2010-06-05,https://www.fidal.it/atleta/BARBANTE-Lorenzo/eKmRlJOnbms%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,9.95,,9.95,e,DALLA SEGA Andrea,1995,CM,ANA ATL.FELTRE,99 se- 1,Majano,2010-09-04,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.0,-2.4,10.00,e,BARBANTE Lorenzo,1995,CM,ANA ATL.FELTRE,2 se- 1,Feltre,2010-06-19,https://www.fidal.it/atleta/BARBANTE-Lorenzo/eKmRlJOnbms%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.05,,9.8,m,DALLA SEGA Andrea,1995,CM,ANA ATL.FELTRE,2 se- 1,Feltre,2010-06-02,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.05,,9.8,m,BARBANTE Lorenzo,1995,CM,ANA ATL.FELTRE,2 se- 1,Feltre,2010-08-25,https://www.fidal.it/atleta/BARBANTE-Lorenzo/eKmRlJOnbms%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.05,,9.8,m,DALLA SEGA Andrea,1995,CM,ANA ATL.FELTRE,3 se- 1,Feltre,2010-08-25,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.05,,9.8,m,DALLA SEGA Andrea,1995,CM,ANA ATL.FELTRE,1 se- 1,Belluno,2010-10-02,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.09,,10.09,e,BARBANTE Lorenzo,1995,CM,ANA ATL.FELTRE,4 se- 2,Majano,2010-09-04,https://www.fidal.it/atleta/BARBANTE-Lorenzo/eKmRlJOnbms%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.12,-1.1,10.12,e,DALLA SEGA Andrea,1995,CM,ANA ATL.FELTRE,6 se- 1,Rovigo,2010-06-05,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.15,,9.9,m,DALLA SEGA Andrea,1995,CM,ANA ATL.FELTRE,1 se- 1,Belluno,2010-05-08,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.16,,10.16,e,PAGNUSSAT Andrea,1995,CM,ANA ATL.FELTRE,4 se- 1,Feltre,2010-05-26,https://www.fidal.it/atleta/PAGNUSSAT-Andrea/eKmRlJShbmg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.21,-1.4,10.21,e,BARBANTE Lorenzo,1995,CM,ANA ATL.FELTRE,6 se- 1,Mogliano Veneto,2010-09-18,https://www.fidal.it/atleta/BARBANTE-Lorenzo/eKmRlJOnbms%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.25,,10.0,m,DALLA SEGA Andrea,1995,CM,ANA ATL.FELTRE,1 se- 1,Belluno,2010-04-10,https://www.fidal.it/atleta/DALLA-SEGA-Andrea/eKmRlJSgaGY%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.31,,10.31,e,COLLE Nicola,1996,CM,ANA ATL.FELTRE,1 se- 2,Feltre,2010-05-26,https://www.fidal.it/atleta/COLLE-Nicola/eKmRlJSla2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.32,-0.3,10.32,e,PAGNUSSAT Andrea,1995,CM,ANA ATL.FELTRE,1 se- 2,Feltre,2010-06-19,https://www.fidal.it/atleta/PAGNUSSAT-Andrea/eKmRlJShbmg%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
,10.45,,10.2,m,COLLE Nicola,1996,CM,ANA ATL.FELTRE,1 se- 2,Feltre,2010-06-02,https://www.fidal.it/atleta/COLLE-Nicola/eKmRlJSla2o%3D,https://www.fidal.it/societa/ANA-ATL-FELTRE/BL012
